geo_code_id,fips_code,geo_name,geo_abbreviation,geographic_level
1130,21171,monroe,,county
1131,21173,montgomery,,county
1132,21175,morgan,,county
1133,21177,muhlenberg,,county
1134,21179,nelson,,county
1135,21181,nicholas,,county
1136,21183,ohio,,county
1137,21185,oldham,,county
1138,21187,owen,,county
1139,21189,owsley,,county
1140,21191,pendleton,,county
1141,21193,perry,,county
1142,21195,pike,,county
1143,21197,powell,,county
1144,21199,pulaski,,county
1145,21201,robertson,,county
1146,21203,rockcastle,,county
1147,21205,rowan,,county
1148,21207,russell,,county
1149,21209,scott,,county
1150,21211,shelby,,county
1151,21213,simpson,,county
1152,21215,spencer,,county
1153,21217,taylor,,county
1154,21219,todd,,county
1155,21221,trigg,,county
1156,21223,trimble,,county
1157,21225,union,,county
1158,21227,warren,,county
1159,21229,washington,,county
1160,21231,wayne,,county
1161,21233,webster,,county
1162,21235,whitley,,county
1163,21237,wolfe,,county
1164,21239,woodford,,county
1165,22001,acadia,,county
1166,22003,allen,,county
1167,22005,ascension,,county
1168,22007,assumption,,county
1169,22009,avoyelles,,county
1170,22011,beauregard,,county
1171,22013,bienville,,county
1172,22015,bossier,,county
1173,22017,caddo,,county
1174,22019,calcasieu,,county
1175,22021,caldwell,,county
1176,22023,cameron,,county
1177,22025,catahoula,,county
1178,22027,claiborne,,county
1179,22029,concordia,,county
1180,22031,de soto,,county
1181,22033,east baton rouge,,county
1182,22035,east carroll,,county
1183,22037,east feliciana,,county
1184,22039,evangeline,,county
1185,22041,franklin,,county
1186,22043,grant,,county
1187,22045,iberia,,county
1188,22047,iberville,,county
1189,22049,jackson,,county
1190,22051,jefferson,,county
1191,22053,jefferson davis,,county
1192,22055,lafayette,,county
1193,22057,lafourche,,county
1194,22059,la salle,,county
1195,22061,lincoln,,county
1196,22063,livingston,,county
1197,22065,madison,,county
1198,22067,morehouse,,county
1199,22069,natchitoches,,county
1200,22071,orleans,,county
1201,22073,ouachita,,county
1202,22075,plaquemines,,county
1203,22077,pointe coupee,,county
1204,22079,rapides,,county
1205,22081,red river,,county
1206,22083,richland,,county
1207,22085,sabine,,county
1208,22087,st bernard,,county
1209,22089,st charles,,county
1210,22091,st helena,,county
1211,22093,st james,,county
1212,22095,st john the baptist,,county
1213,22097,st landry,,county
1214,22099,st martin,,county
1215,22101,st mary,,county
1216,22103,st tammany,,county
1217,22105,tangipahoa,,county
1218,22107,tensas,,county
1219,22109,terrebonne,,county
1220,22111,union,,county
1221,22113,vermilion,,county
1222,22115,vernon,,county
1223,22117,washington,,county
1224,22119,webster,,county
1225,22121,west baton rouge,,county
1226,22123,west carroll,,county
1227,22125,west feliciana,,county
1228,22127,winn,,county
1229,23001,androscoggin,,county
1230,23003,aroostook,,county
1231,23005,cumberland,,county
1232,23007,franklin,,county
1233,23009,hancock,,county
1234,23011,kennebec,,county
1235,23013,knox,,county
1236,23015,lincoln,,county
1237,23017,oxford,,county
1238,23019,penobscot,,county
1239,23021,piscataquis,,county
1240,23023,sagadahoc,,county
1241,23025,somerset,,county
1242,23027,waldo,,county
1243,23029,washington,,county
1244,23031,york,,county
1245,24001,allegany,,county
1246,24003,anne arundel,,county
1247,24005,baltimore,,county
1248,24009,calvert,,county
1249,24011,caroline,,county
1250,24013,carroll,,county
1251,24015,cecil,,county
1252,24017,charles,,county
1253,24019,dorchester,,county
1254,24021,frederick,,county
1255,24023,garrett,,county
1256,24025,harford,,county
1257,24027,howard,,county
1258,24029,kent,,county
1259,24031,montgomery,,county
1260,24033,prince georges,,county
1261,24035,queen annes,,county
1262,24037,st marys,,county
1263,24039,somerset,,county
1264,24041,talbot,,county
1265,24043,washington,,county
1266,24045,wicomico,,county
1267,24047,worcester,,county
1268,24510,baltimore city,,county
1269,25001,barnstable,,county
1270,25003,berkshire,,county
1271,25005,bristol,,county
1272,25007,dukes,,county
1273,25009,essex,,county
1274,25011,franklin,,county
1275,25013,hampden,,county
1276,25015,hampshire,,county
1277,25017,middlesex,,county
1278,25019,nantucket,,county
1279,25021,norfolk,,county
1280,25023,plymouth,,county
1281,25025,suffolk,,county
1282,25027,worcester,,county
1283,26001,alcona,,county
1284,26003,alger,,county
1285,26005,allegan,,county
1286,26007,alpena,,county
1287,26009,antrim,,county
1288,26011,arenac,,county
1289,26013,baraga,,county
1290,26015,barry,,county
1291,26017,bay,,county
1292,26019,benzie,,county
1293,26021,berrien,,county
1294,26023,branch,,county
1295,26025,calhoun,,county
1296,26027,cass,,county
1297,26029,charlevoix,,county
1298,26031,cheboygan,,county
1299,26033,chippewa,,county
1300,26035,clare,,county
1301,26037,clinton,,county
1302,26039,crawford,,county
1303,26041,delta,,county
1304,26043,dickinson,,county
1305,26045,eaton,,county
1306,26047,emmet,,county
1307,26049,genesee,,county
1308,26051,gladwin,,county
1309,26053,gogebic,,county
1310,26055,grand traverse,,county
1311,26057,gratiot,,county
1312,26059,hillsdale,,county
1313,26061,houghton,,county
1314,26063,huron,,county
1315,26065,ingham,,county
1316,26067,ionia,,county
1317,26069,iosco,,county
1318,26071,iron,,county
1319,26073,isabella,,county
1320,26075,jackson,,county
1321,26077,kalamazoo,,county
1322,26079,kalkaska,,county
1323,26081,kent,,county
1324,26083,keweenaw,,county
1325,26085,lake,,county
1326,26087,lapeer,,county
1327,26089,leelanau,,county
1328,26091,lenawee,,county
1329,26093,livingston,,county
1330,26095,luce,,county
1331,26097,mackinac,,county
1332,26099,macomb,,county
1333,26101,manistee,,county
1334,26103,marquette,,county
1335,26105,mason,,county
1336,26107,mecosta,,county
1337,26109,menominee,,county
1338,26111,midland,,county
1339,26113,missaukee,,county
1340,26115,monroe,,county
1341,26117,montcalm,,county
1342,26119,montmorency,,county
1343,26121,muskegon,,county
1344,26123,newaygo,,county
1345,26125,oakland,,county
1346,26127,oceana,,county
1347,26129,ogemaw,,county
1348,26131,ontonagon,,county
1349,26133,osceola,,county
1350,26135,oscoda,,county
1351,26137,otsego,,county
1352,26139,ottawa,,county
1353,26141,presque isle,,county
1354,26143,roscommon,,county
1355,26145,saginaw,,county
1356,26147,st clair,,county
1357,26149,st joseph,,county
1358,26151,sanilac,,county
1359,26153,schoolcraft,,county
1360,26155,shiawassee,,county
1361,26157,tuscola,,county
1362,26159,van buren,,county
1363,26161,washtenaw,,county
1364,26163,wayne,,county
1365,26165,wexford,,county
1366,27001,aitkin,,county
1367,27003,anoka,,county
1368,27005,becker,,county
1369,27007,beltrami,,county
1370,27009,benton,,county
1371,27011,big stone,,county
1372,27013,blue earth,,county
1373,27015,brown,,county
1374,27017,carlton,,county
1375,27019,carver,,county
1376,27021,cass,,county
1377,27023,chippewa,,county
1378,27025,chisago,,county
1379,27027,clay,,county
1380,27029,clearwater,,county
1381,27031,cook,,county
1382,27033,cottonwood,,county
1383,27035,crow wing,,county
1384,27037,dakota,,county
1385,27039,dodge,,county
1386,27041,douglas,,county
1387,27043,faribault,,county
1388,27045,fillmore,,county
1389,27047,freeborn,,county
1390,27049,goodhue,,county
1391,27051,grant,,county
1392,27053,hennepin,,county
1393,27055,houston,,county
1394,27057,hubbard,,county
1395,27059,isanti,,county
1396,27061,itasca,,county
1397,27063,jackson,,county
1398,27065,kanabec,,county
1399,27067,kandiyohi,,county
1400,27069,kittson,,county
1401,27071,koochiching,,county
1402,27073,lac qui parle,,county
1403,27075,lake,,county
1404,27077,lake of the woods,,county
1405,27079,le sueur,,county
1406,27081,lincoln,,county
1407,27083,lyon,,county
1408,27085,mcleod,,county
1409,27087,mahnomen,,county
1410,27089,marshall,,county
1411,27091,martin,,county
1412,27093,meeker,,county
1413,27095,mille lacs,,county
1414,27097,morrison,,county
1415,27099,mower,,county
1416,27101,murray,,county
1417,27103,nicollet,,county
1418,27105,nobles,,county
1419,27107,norman,,county
1420,27109,olmsted,,county
1421,27111,otter tail,,county
1422,27113,pennington,,county
1423,27115,pine,,county
1424,27117,pipestone,,county
1425,27119,polk,,county
1426,27121,pope,,county
1427,27123,ramsey,,county
1428,27125,red lake,,county
1429,27127,redwood,,county
1430,27129,renville,,county
1431,27131,rice,,county
1432,27133,rock,,county
1433,27135,roseau,,county
1434,27137,st louis,,county
1435,27139,scott,,county
1436,27141,sherburne,,county
1437,27143,sibley,,county
1438,27145,stearns,,county
1439,27147,steele,,county
1440,27149,stevens,,county
1441,27151,swift,,county
1442,27153,todd,,county
1443,27155,traverse,,county
1444,27157,wabasha,,county
1445,27159,wadena,,county
1446,27161,waseca,,county
1447,27163,washington,,county
1448,27165,watonwan,,county
1449,27167,wilkin,,county
1450,27169,winona,,county
1451,27171,wright,,county
1452,27173,yellow medicine,,county
1453,28001,adams,,county
1454,28003,alcorn,,county
1455,28005,amite,,county
1456,28007,attala,,county
1457,28009,benton,,county
1458,28011,bolivar,,county
1459,28013,calhoun,,county
1460,28015,carroll,,county
1461,28017,chickasaw,,county
1462,28019,choctaw,,county
1463,28021,claiborne,,county
1464,28023,clarke,,county
1465,28025,clay,,county
1466,28027,coahoma,,county
1467,28029,copiah,,county
1468,28031,covington,,county
1469,28033,de soto,,county
1470,28035,forrest,,county
1471,28037,franklin,,county
1472,28039,george,,county
1473,28041,greene,,county
1474,28043,grenada,,county
1475,28045,hancock,,county
1476,28047,harrison,,county
1477,28049,hinds,,county
1478,28051,holmes,,county
1479,28053,humphreys,,county
1480,28055,issaquena,,county
1481,28057,itawamba,,county
1482,28059,jackson,,county
1483,28061,jasper,,county
1484,28063,jefferson,,county
1485,28065,jefferson davis,,county
1486,28067,jones,,county
1487,28069,kemper,,county
1488,28071,lafayette,,county
1489,28073,lamar,,county
1490,28075,lauderdale,,county
1491,28077,lawrence,,county
1492,28079,leake,,county
1493,28081,lee,,county
1494,28083,leflore,,county
1495,28085,lincoln,,county
1496,28087,lowndes,,county
1497,28089,madison,,county
1498,28091,marion,,county
1499,28093,marshall,,county
1500,28095,monroe,,county
1501,28097,montgomery,,county
1502,28099,neshoba,,county
1503,28101,newton,,county
1504,28103,noxubee,,county
1505,28105,oktibbeha,,county
1506,28107,panola,,county
1507,28109,pearl river,,county
1508,28111,perry,,county
1509,28113,pike,,county
1510,28115,pontotoc,,county
1511,28117,prentiss,,county
1512,28119,quitman,,county
1513,28121,rankin,,county
1514,28123,scott,,county
1515,28125,sharkey,,county
1516,28127,simpson,,county
1517,28129,smith,,county
1518,28131,stone,,county
1519,28133,sunflower,,county
1520,28135,tallahatchie,,county
1521,28137,tate,,county
1522,28139,tippah,,county
1523,28141,tishomingo,,county
1524,28143,tunica,,county
1525,28145,union,,county
1526,28147,walthall,,county
1527,28149,warren,,county
1528,28151,washington,,county
1529,28153,wayne,,county
1530,28155,webster,,county
1531,28157,wilkinson,,county
1532,28159,winston,,county
1533,28161,yalobusha,,county
1534,28163,yazoo,,county
1535,29001,adair,,county
1536,29003,andrew,,county
1537,29005,atchison,,county
1538,29007,audrain,,county
1539,29009,barry,,county
1540,29011,barton,,county
1541,29013,bates,,county
1542,29015,benton,,county
1543,29017,bollinger,,county
1544,29019,boone,,county
1545,29021,buchanan,,county
1546,29023,butler,,county
1547,29025,caldwell,,county
1548,29027,callaway,,county
1549,29029,camden,,county
1550,29031,cape girardeau,,county
1551,29033,carroll,,county
1552,29035,carter,,county
1553,29037,cass,,county
1554,29039,cedar,,county
1555,29041,chariton,,county
1556,29043,christian,,county
1557,29045,clark,,county
1558,29047,clay,,county
1559,29049,clinton,,county
1560,29051,cole,,county
1561,29053,cooper,,county
1562,29055,crawford,,county
1563,29057,dade,,county
1564,29059,dallas,,county
1565,29061,daviess,,county
1566,29063,de kalb,,county
1567,29065,dent,,county
1568,29067,douglas,,county
1569,29069,dunklin,,county
1570,29071,franklin,,county
1571,29073,gasconade,,county
1572,29075,gentry,,county
1573,29077,greene,,county
1574,29079,grundy,,county
1575,29081,harrison,,county
1576,29083,henry,,county
1577,29085,hickory,,county
1578,29087,holt,,county
1579,29089,howard,,county
1580,29091,howell,,county
1581,29093,iron,,county
1582,29095,jackson,,county
1583,29097,jasper,,county
1584,29099,jefferson,,county
1585,29101,johnson,,county
1586,29103,knox,,county
1587,29105,laclede,,county
1588,29107,lafayette,,county
1589,29109,lawrence,,county
1590,29111,lewis,,county
1591,29113,lincoln,,county
1592,29115,linn,,county
1593,29117,livingston,,county
1594,29119,mcdonald,,county
1595,29121,macon,,county
1596,29123,madison,,county
1597,29125,maries,,county
1598,29127,marion,,county
1599,29129,mercer,,county
1600,29131,miller,,county
1601,29133,mississippi,,county
1602,29135,moniteau,,county
1603,29137,monroe,,county
1604,29139,montgomery,,county
1605,29141,morgan,,county
1606,29143,new madrid,,county
1607,29145,newton,,county
1608,29147,nodaway,,county
1609,29149,oregon,,county
1610,29151,osage,,county
1611,29153,ozark,,county
1612,29155,pemiscot,,county
1613,29157,perry,,county
1614,29159,pettis,,county
1615,29161,phelps,,county
1616,29163,pike,,county
1617,29165,platte,,county
1618,29167,polk,,county
1619,29169,pulaski,,county
1620,29171,putnam,,county
1621,29173,ralls,,county
1622,29175,randolph,,county
1623,29177,ray,,county
1624,29179,reynolds,,county
1625,29181,ripley,,county
1626,29183,st charles,,county
1627,29185,st clair,,county
1628,29186,ste. genevieve,,county
1629,29187,st francois,,county
1630,29189,st louis,,county
1631,29195,saline,,county
1632,29197,schuyler,,county
1633,29199,scotland,,county
1634,29201,scott,,county
1635,29203,shannon,,county
1636,29205,shelby,,county
1637,29207,stoddard,,county
1638,29209,stone,,county
1639,29211,sullivan,,county
1640,29213,taney,,county
1641,29215,texas,,county
1642,29217,vernon,,county
1643,29219,warren,,county
1644,29221,washington,,county
1645,29223,wayne,,county
1646,29225,webster,,county
1647,29227,worth,,county
1648,29229,wright,,county
1649,29510,st louis city,,county
1650,30001,beaverhead,,county
1651,30003,big horn,,county
1652,30005,blaine,,county
1653,30007,broadwater,,county
1654,30009,carbon,,county
1655,30011,carter,,county
1656,30013,cascade,,county
1657,30015,chouteau,,county
1658,30017,custer,,county
1659,30019,daniels,,county
1660,30021,dawson,,county
1661,30023,deer lodge,,county
1662,30025,fallon,,county
1663,30027,fergus,,county
1664,30029,flathead,,county
1665,30031,gallatin,,county
1666,30033,garfield,,county
1667,30035,glacier,,county
1668,30037,golden valley,,county
1669,30039,granite,,county
1670,30041,hill,,county
1671,30043,jefferson,,county
1672,30045,judith basin,,county
1673,30047,lake,,county
1674,30049,lewis and clark,,county
1675,30051,liberty,,county
1676,30053,lincoln,,county
1677,30055,mccone,,county
1678,30057,madison,,county
1679,30059,meagher,,county
1680,30061,mineral,,county
1681,30063,missoula,,county
1682,30065,musselshell,,county
1683,30067,park,,county
1684,30069,petroleum,,county
1685,30071,phillips,,county
1686,30073,pondera,,county
1687,30075,powder river,,county
1688,30077,powell,,county
1689,30079,prairie,,county
1690,30081,ravalli,,county
1691,30083,richland,,county
1692,30085,roosevelt,,county
1693,30087,rosebud,,county
1694,30089,sanders,,county
1695,30091,sheridan,,county
1696,30093,silver bow,,county
1697,30095,stillwater,,county
1698,30097,sweet grass,,county
1699,30099,teton,,county
1700,30101,toole,,county
1701,30103,treasure,,county
1702,30105,valley,,county
1703,30107,wheatland,,county
1704,30109,wibaux,,county
1705,30111,yellowstone,,county
1706,30113,yellowstone nat park,,county
1707,31001,adams,,county
1708,31003,antelope,,county
1709,31005,arthur,,county
1710,31007,banner,,county
1711,31009,blaine,,county
1712,31011,boone,,county
1713,31013,box butte,,county
1714,31015,boyd,,county
1715,31017,brown,,county
1716,31019,buffalo,,county
1717,31021,burt,,county
1718,31023,butler,,county
1719,31025,cass,,county
1720,31027,cedar,,county
1721,31029,chase,,county
1722,31031,cherry,,county
1723,31033,cheyenne,,county
1724,31035,clay,,county
1725,31037,colfax,,county
1726,31039,cuming,,county
1727,31041,custer,,county
1728,31043,dakota,,county
1729,31045,dawes,,county
1730,31047,dawson,,county
1731,31049,deuel,,county
1732,31051,dixon,,county
1733,31053,dodge,,county
1734,31055,douglas,,county
1735,31057,dundy,,county
1736,31059,fillmore,,county
1737,31061,franklin,,county
1738,31063,frontier,,county
1739,31065,furnas,,county
1740,31067,gage,,county
1741,31069,garden,,county
1742,31071,garfield,,county
1743,31073,gosper,,county
1744,31075,grant,,county
1745,31077,greeley,,county
1746,31079,hall,,county
1747,31081,hamilton,,county
1748,31083,harlan,,county
1749,31085,hayes,,county
1750,31087,hitchcock,,county
1751,31089,holt,,county
1752,31091,hooker,,county
1753,31093,howard,,county
1754,31095,jefferson,,county
1755,31097,johnson,,county
1756,31099,kearney,,county
1757,31101,keith,,county
1758,31103,keya paha,,county
1759,31105,kimball,,county
1760,31107,knox,,county
1761,31109,lancaster,,county
1762,31111,lincoln,,county
1763,31113,logan,,county
1764,31115,loup,,county
1765,31117,mcpherson,,county
1766,31119,madison,,county
1767,31121,merrick,,county
1768,31123,morrill,,county
1769,31125,nance,,county
1770,31127,nemaha,,county
1771,31129,nuckolls,,county
1772,31131,otoe,,county
1773,31133,pawnee,,county
1774,31135,perkins,,county
1775,31137,phelps,,county
1776,31139,pierce,,county
1777,31141,platte,,county
1778,31143,polk,,county
1779,31145,red willow,,county
1780,31147,richardson,,county
1781,31149,rock,,county
1782,31151,saline,,county
1783,31153,sarpy,,county
1784,31155,saunders,,county
1785,31157,scotts bluff,,county
1786,31159,seward,,county
1787,31161,sheridan,,county
1788,31163,sherman,,county
1789,31165,sioux,,county
1790,31167,stanton,,county
1791,31169,thayer,,county
1792,31171,thomas,,county
1793,31173,thurston,,county
1794,31175,valley,,county
1795,31177,washington,,county
1796,31179,wayne,,county
1797,31181,webster,,county
1798,31183,wheeler,,county
1799,31185,york,,county
1800,32001,churchill,,county
1801,32003,clark,,county
1802,32005,douglas,,county
1803,32007,elko,,county
1804,32009,esmeralda,,county
1805,32011,eureka,,county
1806,32013,humboldt,,county
1807,32015,lander,,county
1808,32017,lincoln,,county
1809,32019,lyon,,county
1810,32021,mineral,,county
1811,32023,nye,,county
1812,32027,pershing,,county
1813,32029,storey,,county
1814,32031,washoe,,county
1815,32033,white pine,,county
1816,32510,carson city,,county
1817,33001,belknap,,county
1818,33003,carroll,,county
1819,33005,cheshire,,county
1820,33007,coos,,county
1821,33009,grafton,,county
1822,33011,hillsborough,,county
1823,33013,merrimack,,county
1824,33015,rockingham,,county
1825,33017,strafford,,county
1826,33019,sullivan,,county
1827,34001,atlantic,,county
1828,34003,bergen,,county
1829,34005,burlington,,county
1830,34007,camden,,county
1831,34009,cape may,,county
1832,34011,cumberland,,county
1833,34013,essex,,county
1834,34015,gloucester,,county
1835,34017,hudson,,county
1836,34019,hunterdon,,county
1837,34021,mercer,,county
1838,34023,middlesex,,county
1839,34025,monmouth,,county
1840,34027,morris,,county
1841,34029,ocean,,county
1842,34031,passaic,,county
1843,34033,salem,,county
1844,34035,somerset,,county
1845,34037,sussex,,county
1846,34039,union,,county
1847,34041,warren,,county
1848,35001,bernalillo,,county
1849,35003,catron,,county
1850,35005,chaves,,county
1851,35006,cibola,,county
1852,35007,colfax,,county
1853,35009,curry,,county
1854,35011,de baca,,county
1855,35013,dona ana,,county
1856,35015,eddy,,county
1857,35017,grant,,county
1858,35019,guadalupe,,county
1859,35021,harding,,county
1860,35023,hidalgo,,county
1861,35025,lea,,county
1862,35027,lincoln,,county
1863,35028,los alamos,,county
1864,35029,luna,,county
1865,35031,mckinley,,county
1866,35033,mora,,county
1867,35035,otero,,county
1868,35037,quay,,county
1869,35039,rio arriba,,county
1870,35041,roosevelt,,county
1871,35043,sandoval,,county
1872,35045,san juan,,county
1873,35047,san miguel,,county
1874,35049,santa fe,,county
1875,35051,sierra,,county
1876,35053,socorro,,county
1877,35055,taos,,county
1878,35057,torrance,,county
1879,35059,union,,county
1880,35061,valencia,,county
1881,36001,albany,,county
1882,36003,allegany,,county
1883,36005,bronx,,county
1884,36007,broome,,county
1885,36009,cattaraugus,,county
1886,36011,cayuga,,county
1887,36013,chautauqua,,county
1888,36015,chemung,,county
1889,36017,chenango,,county
1890,36019,clinton,,county
1891,36021,columbia,,county
1892,36023,cortland,,county
1893,36025,delaware,,county
1894,36027,dutchess,,county
1895,36029,erie,,county
1896,36031,essex,,county
1897,36033,franklin,,county
1898,36035,fulton,,county
1899,36037,genesee,,county
1900,36039,greene,,county
1901,36041,hamilton,,county
1902,36043,herkimer,,county
1903,36045,jefferson,,county
1904,36047,kings,,county
1905,36049,lewis,,county
1906,36051,livingston,,county
1907,36053,madison,,county
1908,36055,monroe,,county
1909,36057,montgomery,,county
1910,36059,nassau,,county
1911,36061,new york,,county
1912,36063,niagara,,county
1913,36065,oneida,,county
1914,36067,onondaga,,county
1915,36069,ontario,,county
1916,36071,orange,,county
1917,36073,orleans,,county
1918,36075,oswego,,county
1919,36077,otsego,,county
1920,36079,putnam,,county
1921,36081,queens,,county
1922,36083,rensselaer,,county
1923,36085,richmond,,county
1924,36087,rockland,,county
1925,36089,st lawrence,,county
1926,36091,saratoga,,county
1927,36093,schenectady,,county
1928,36095,schoharie,,county
1929,36097,schuyler,,county
1930,36099,seneca,,county
1931,36101,steuben,,county
1932,36103,suffolk,,county
1933,36105,sullivan,,county
1934,36107,tioga,,county
1935,36109,tompkins,,county
1936,36111,ulster,,county
1937,36113,warren,,county
1938,36115,washington,,county
1939,36117,wayne,,county
1940,36119,westchester,,county
1941,36121,wyoming,,county
1942,36123,yates,,county
1943,37001,alamance,,county
1944,37003,alexander,,county
1945,37005,alleghany,,county
1946,37007,anson,,county
1947,37009,ashe,,county
1948,37011,avery,,county
1949,37013,beaufort,,county
1950,37015,bertie,,county
1951,37017,bladen,,county
1952,37019,brunswick,,county
1953,37021,buncombe,,county
1954,37023,burke,,county
1955,37025,cabarrus,,county
1956,37027,caldwell,,county
1957,37029,camden,,county
1958,37031,carteret,,county
1959,37033,caswell,,county
1960,37035,catawba,,county
1961,37037,chatham,,county
1962,37039,cherokee,,county
1963,37041,chowan,,county
1964,37043,clay,,county
1965,37045,cleveland,,county
1966,37047,columbus,,county
1967,37049,craven,,county
1968,37051,cumberland,,county
1969,37053,currituck,,county
1970,37055,dare,,county
1971,37057,davidson,,county
1972,37059,davie,,county
1973,37061,duplin,,county
1974,37063,durham,,county
1975,37065,edgecombe,,county
1976,37067,forsyth,,county
1977,37069,franklin,,county
1978,37071,gaston,,county
1979,37073,gates,,county
1980,37075,graham,,county
1981,37077,granville,,county
1982,37079,greene,,county
1983,37081,guilford,,county
1984,37083,halifax,,county
1985,37085,harnett,,county
1986,37087,haywood,,county
1987,37089,henderson,,county
1988,37091,hertford,,county
1989,37093,hoke,,county
1990,37095,hyde,,county
1991,37097,iredell,,county
1992,37099,jackson,,county
1993,37101,johnston,,county
1994,37103,jones,,county
1995,37105,lee,,county
1996,37107,lenoir,,county
1997,37109,lincoln,,county
1998,37111,mcdowell,,county
1999,37113,macon,,county
2000,37115,madison,,county
2001,37117,martin,,county
2002,37119,mecklenburg,,county
2003,37121,mitchell,,county
2004,37123,montgomery,,county
2005,37125,moore,,county
2006,37127,nash,,county
2007,37129,new hanover,,county
2008,37131,northampton,,county
2009,37133,onslow,,county
2010,37135,orange,,county
2011,37137,pamlico,,county
2012,37139,pasquotank,,county
2013,37141,pender,,county
2014,37143,perquimans,,county
2015,37145,person,,county
2016,37147,pitt,,county
2017,37149,polk,,county
2018,37151,randolph,,county
2019,37153,richmond,,county
2020,37155,robeson,,county
2021,37157,rockingham,,county
2022,37159,rowan,,county
2023,37161,rutherford,,county
2024,37163,sampson,,county
2025,37165,scotland,,county
2026,37167,stanly,,county
2027,37169,stokes,,county
2028,37171,surry,,county
2029,37173,swain,,county
2030,37175,transylvania,,county
2031,37177,tyrrell,,county
2032,37179,union,,county
2033,37181,vance,,county
2034,37183,wake,,county
2035,37185,warren,,county
2036,37187,washington,,county
2037,37189,watauga,,county
2038,37191,wayne,,county
2039,37193,wilkes,,county
2040,37195,wilson,,county
2041,37197,yadkin,,county
2042,37199,yancey,,county
2043,38001,adams,,county
2044,38003,barnes,,county
2045,38005,benson,,county
2046,38007,billings,,county
2047,38009,bottineau,,county
2048,38011,bowman,,county
2049,38013,burke,,county
2050,38015,burleigh,,county
2051,38017,cass,,county
2052,38019,cavalier,,county
2053,38021,dickey,,county
2054,38023,divide,,county
2055,38025,dunn,,county
2056,38027,eddy,,county
2057,38029,emmons,,county
2058,38031,foster,,county
2059,38033,golden valley,,county
2060,38035,grand forks,,county
2061,38037,grant,,county
2062,38039,griggs,,county
2063,38041,hettinger,,county
2064,38043,kidder,,county
2065,38045,la moure,,county
2066,38047,logan,,county
2067,38049,mchenry,,county
2068,38051,mcintosh,,county
2069,38053,mckenzie,,county
2070,38055,mclean,,county
2071,38057,mercer,,county
2072,38059,morton,,county
2073,38061,mountrail,,county
2074,38063,nelson,,county
2075,38065,oliver,,county
2076,38067,pembina,,county
2077,38069,pierce,,county
2078,38071,ramsey,,county
2079,38073,ransom,,county
2080,38075,renville,,county
2081,38077,richland,,county
2082,38079,rolette,,county
2083,38081,sargent,,county
2084,38083,sheridan,,county
2085,38085,sioux,,county
2086,38087,slope,,county
2087,38089,stark,,county
2088,38091,steele,,county
2089,38093,stutsman,,county
2090,38095,towner,,county
2091,38097,traill,,county
2092,38099,walsh,,county
2093,38101,ward,,county
2094,38103,wells,,county
2095,38105,williams,,county
2096,39001,adams,,county
2097,39003,allen,,county
2098,39005,ashland,,county
2099,39007,ashtabula,,county
2100,39009,athens,,county
2101,39011,auglaize,,county
2102,39013,belmont,,county
2103,39015,brown,,county
2104,39017,butler,,county
2105,39019,carroll,,county
2106,39021,champaign,,county
2107,39023,clark,,county
2108,39025,clermont,,county
2109,39027,clinton,,county
2110,39029,columbiana,,county
2111,39031,coshocton,,county
2112,39033,crawford,,county
2113,39035,cuyahoga,,county
2114,39037,darke,,county
2115,39039,defiance,,county
2116,39041,delaware,,county
2117,39043,erie,,county
2118,39045,fairfield,,county
2119,39047,fayette,,county
2120,39049,franklin,,county
2121,39051,fulton,,county
2122,39053,gallia,,county
2123,39055,geauga,,county
2124,39057,greene,,county
2125,39059,guernsey,,county
2126,39061,hamilton,,county
2127,39063,hancock,,county
2128,39065,hardin,,county
2129,39067,harrison,,county
2130,39069,henry,,county
2131,39071,highland,,county
2132,39073,hocking,,county
2133,39075,holmes,,county
2134,39077,huron,,county
2135,39079,jackson,,county
2136,39081,jefferson,,county
2137,39083,knox,,county
2138,39085,lake,,county
2139,39087,lawrence,,county
2140,39089,licking,,county
2141,39091,logan,,county
2142,39093,lorain,,county
2143,39095,lucas,,county
2144,39097,madison,,county
2145,39099,mahoning,,county
2146,39101,marion,,county
2147,39103,medina,,county
2148,39105,meigs,,county
2149,39107,mercer,,county
2150,39109,miami,,county
2151,39111,monroe,,county
2152,39113,montgomery,,county
2153,39115,morgan,,county
2154,39117,morrow,,county
2155,39119,muskingum,,county
2156,39121,noble,,county
2157,39123,ottawa,,county
2158,39125,paulding,,county
2159,39127,perry,,county
2160,39129,pickaway,,county
2161,39131,pike,,county
2162,39133,portage,,county
2163,39135,preble,,county
2164,39137,putnam,,county
2165,39139,richland,,county
2166,39141,ross,,county
2167,39143,sandusky,,county
2168,39145,scioto,,county
2169,39147,seneca,,county
2170,39149,shelby,,county
2171,39151,stark,,county
2172,39153,summit,,county
2173,39155,trumbull,,county
2174,39157,tuscarawas,,county
2175,39159,union,,county
2176,39161,van wert,,county
2177,39163,vinton,,county
2178,39165,warren,,county
2179,39167,washington,,county
2180,39169,wayne,,county
2181,39171,williams,,county
2182,39173,wood,,county
2183,39175,wyandot,,county
2184,40001,adair,,county
2185,40003,alfalfa,,county
2186,40005,atoka,,county
2187,40007,beaver,,county
2188,40009,beckham,,county
2189,40011,blaine,,county
2190,40013,bryan,,county
2191,40015,caddo,,county
2192,40017,canadian,,county
2193,40019,carter,,county
